project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	ovary	QNT_WTO	0.31519233407035924	0.5462346091876498	0.46409999587897705	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	QNT_WTO	0.26288194744733223	0.5528225009275047	0.47946107490087525	197	0.9071555030828208	25331676437836.96
SRP012682	pituitary	QNT_WTO	0.15920121687591585	0.53749674416303606	0.2704564987483706	124	0.8847276308833996	17520465346450.992
SRP012682	prostate	QNT_WTO	0.08865372950975356	0.5279887201850215	0.20636950385797645	119	0.8348637170990683	19232108739791.59
SRP012682	salivary_gland	QNT_WTO	0.04407603313984518	0.5239402371344113	0.09610665784877241	70	0.840206092880244	14433063078048.781
SRP012682	skin	QNT_WTO	0.0334080110301211	0.5169123951509391	0.07202395992920184	972	0.8240569875401347	27032090903840.29
SRP012682	small_intestine	QNT_WTO	0.006866694702467346	0.5235380656663438	0.018967276041744596	104	0.776948424667578	14013718866596.008
SRP012682	spleen	QNT_WTO	0.30213984790136167	0.5494096312754664	0.47824008849215754	118	0.9159208419930962	14346446068866.951
SRP012682	stomach	QNT_WTO	-0.002174968400891449	0.5203686069858122	-0.03563800256388899	203	0.8198299137803764	17003626657448.738
SRP012682	testis	QNT_WTO	0.1269356668670585	0.5414761601109603	0.29905945727597183	203	0.8975121198521843	28511044450967.555
SRP012682	thyroid	QNT_WTO	0.19254384973124794	0.5330164523884378	0.33818718544037635	361	0.8803299354597345	34659609336165.54
SRP012682	uterus	QNT_WTO	0.1598087021015218	0.5277377187094316	0.3227372366218462	90	0.8770981722633059	15946606709973.91
SRP012682	vagina	QNT_WTO	0.006714789110033379	0.5173339083976316	-0.023035814534925484	97	0.8169675261454857	18566935313697.44
SRP012682	adipose_tissue	CTF_WTO	0.30992098739730584	0.561338645719843	0.5633800970720856	620	0.8506274146438043	30066501410326.83
SRP012682	adrenal_gland	CTF_WTO	0.2595233758355811	0.5516338880011062	0.48228454893342504	159	0.9045109224029559	23481551609864.31
SRP012682	bladder	CTF_WTO	0.19748224737089928	0.5482225262180691	0.3811548193459353	11	0.8774278302670073	7730794256511.091
SRP012682	blood	CTF_WTO	0.2524823849227579	0.5740056586823812	0.39253649299611687	595	0.8210499606496351	47563257529617
SRP012682	blood_vessel	CTF_WTO	0.2864757833135301	0.5504022561608508	0.5439752670065549	750	0.8634456651812191	38754164151495.93
SRP012682	bone_marrow	CTF_WTO	0.21145516861678867	0.5603095031101475	0.3457319235498509	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CTF_WTO	0.25647245831983834	0.5556727900602709	0.4183949442591998	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CTF_WTO	0.4040229345977521	0.5773215742119646	0.6749830156934263	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CTF_WTO	0.10927414901642407	0.5425247658772605	0.2064033513812602	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CTF_WTO	0.08854203572666869	0.5413350810108568	0.17873347432184897	376	0.8005994571042859	19519544599157.188
