project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	testis	QNT_CLR	0.8437500196783708	0.6054363266709437	1.5526415443963413	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	QNT_CLR	0.5758631897277081	0.5734400826538106	1.0256151802459044	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CTF_WTO	0.23080904412597936	0.5665775613433333	0.48210201747820686	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CTF_WTO	0.3074283322813095	0.5807778712864682	0.5276882535464544	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CTF_WTO	0.36243533206469103	0.5877069497619729	0.7618302925044848	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CTF_WTO	0.14197032893958045	0.5290406859269439	0.27164213594457326	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CTF_WTO	1.088905913465871	0.7037393366419273	1.561779293289137	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CTF_WTO	0.6623054650917723	0.6649975304493054	0.7203133619301848	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CTF_WTO	0.017814910605783704	0.509069759859635	0.21200778406978069	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CTF_WTO	0.8173174453840398	0.7196766449140917	0.8526465746765626	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CTF_WTO	0.20627959078853456	0.5644323573405678	0.26553056884780296	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CTF_WTO	0.28737485284639175	0.5640490968489722	0.4262227355309368	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CTF_WTO	0.7195363946271862	0.6360609790426324	1.1229634470871068	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CTF_WTO	0.011750961600428805	0.5063444119151832	0.1654069537182556	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CTF_WTO	0.5512940130245167	0.6183711883764573	0.7310568852594849	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CTF_WTO	0.023742479440096113	0.4884439375164291	0.22178053466593015	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CTF_WTO	0.9765816125025926	0.6886772065359992	1.2565803480594295	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CTF_WTO	0.08867466792292918	0.5282297361327757	-0.07989215118129468	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CTF_WTO	0.8339807285754361	0.6172903175647662	1.5497550439383676	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CTF_WTO	1.1973143377330075	0.6686493850024675	2.063235941054998	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CTF_WTO	-0.5124936143477885	0.3822785391062755	-1.0961739180617878	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CTF_WTO	0.2740655776052348	0.5750117693573813	0.3921768722030954	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CTF_WTO	1.2379150914439805	0.7231643313640603	1.639268126783665	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CTF	0.7389896954511341	0.6484955806583521	0.9890620061980899	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CTF	0.6283489241120049	0.6128880268572949	1.0722693957380747	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CTF	0.07329697160254182	0.5673720501532387	-0.23816970749551522	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CTF	0.4241552379199172	0.5756661264940099	0.7581021884727225	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CTF	1.1752541912957637	0.70922786961588	1.9260696829577437	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CTF	0.9371804634458359	0.6860598738385129	1.2158754797945401	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CTF	0.18132809128196334	0.5347665483831641	0.574577863454489	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CTF	1.7260241519527972	0.7827862392097487	3.3120781933138597	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CTF	1.4758551361434185	0.6605406171286674	3.2375161926782066	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CTF	0.5875092546420134	0.5917495970901498	1.030550561119024	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CTF	1.3032381922056493	0.695243552033773	2.3693865860034626	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CTF	0.5469521406200758	0.602363885038887	1.1173126655172108	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CTF	1.4039819168954615	0.7137455384824918	2.6942983352493672	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CTF	0.17619801047918193	0.5259209661806743	0.3609302790232341	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CTF	1.12837157199652	0.6905351415733172	1.5989725455065078	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CTF	0.9952949519748638	0.6132757339999273	1.7945769667348466	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CTF	1.0371963635490924	0.6521439547747647	1.649290717489282	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CTF	1.4680521897981622	0.6958168914532941	2.6224144160059217	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CTF	0.34429020734962235	0.5967522491076842	0.3907153471869402	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CTF	0.7632584167021296	0.6258345768521032	1.1682120310478938	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CTF	1.4047533187863428	0.7387466174999489	2.0594034937021877	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CTF_CLR	0.9988192606649458	0.656278915400474	1.8040301123655693	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CTF_CLR	0.7611935180546436	0.6120958886411643	1.4282012132993747	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CTF_CLR	0.09060541099176483	0.5740874420198132	-0.13010996163806215	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CTF_CLR	0.5308456237250417	0.5834266301351327	0.9067736475233362	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CTF_CLR	1.0963779749867992	0.6901380048130683	1.5422831176633396	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CTF_CLR	0.8031004254082449	0.6717429309070475	1.089269267695127	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CTF_CLR	0.2055188069295063	0.5262020879010123	0.555962185287142	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CTF_CLR	2.511155903346987	0.8135058522342753	4.671691653974012	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CTF_CLR	1.749780850066719	0.6801934766619873	3.617427471671977	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CTF_CLR	0.6526408029626107	0.5936734040992739	1.1701801330073889	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CTF_CLR	1.394281621139914	0.6969309262751366	2.8094053554754197	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CTF_CLR	0.6971553229206368	0.6138465763238123	1.1403040557934625	374	0.8357935494798248	43149889822933.25
