project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP012682	bone_marrow	rlog_WTO	-0.04114320345233763	-0.12713839510677122	0.5266984219209689	rlog	102	42049900457199.79	0.9928019473064187
SRP012682	breast	rlog_WTO	0.055615479361038715	-0.10001255812376804	0.5410094559796725	rlog	218	18879247457177.68	0.8302414835111974
SRP012682	cervix_uteri	rlog_WTO	0.14657246000876717	0.03608922983595183	0.5612462497878496	rlog	11	5000055391623.473	0.8542408684699819
SRP012682	colon	rlog_WTO	-0.15367738026944483	-0.37295471665137536	0.4783392711450887	rlog	376	19519544599157.188	0.8005994571042859
SRP012682	fallopian_tube	rlog_WTO	2.6879930680193445	5.464081286758909	0.8605154246493818	rlog	7	23996813030299.906	0.8610602932806956
SRP012682	heart	rlog_WTO	1.2199599362723539	2.366799209623173	0.6342038855521146	rlog	489	39369470293725.52	0.8295588197843352
SRP012682	kidney	rlog_WTO	0.44648498882392174	0.8240996836515974	0.5699721623687957	rlog	36	22272752539960.25	0.7985829147013058
SRP012682	liver	rlog_WTO	0.9150130963284631	1.4094640253787976	0.6426487216368564	rlog	136	43479116110667.48	0.8611651199044741
SRP012682	lung	rlog_WTO	0.409901892068516	0.527977033102964	0.5695393975799341	rlog	374	43149889822933.25	0.8357935494798248
SRP012682	muscle	rlog_WTO	1.2272151641711309	2.365080204431527	0.6493922528583163	rlog	475	41509031431766.15	0.8758770579357273
SRP012682	nerve	rlog_WTO	0.16036207906930455	0.25152787805998206	0.537126422917023	rlog	335	30490143371729.26	0.8983040598566469
SRP012682	ovary	rlog_WTO	0.05767410940527519	0.11717729139401317	0.51322755296869	rlog	108	16778882363032.21	0.8929019389320334
SRP012682	pancreas	rlog_WTO	1.1087192074533603	1.9320804904847813	0.6279912945292558	rlog	197	25331676437836.96	0.9071555030828208
SRP012682	prostate	rlog_WTO	0.2681349661247928	0.5008454434574211	0.5250938114527308	rlog	119	19232108739791.59	0.8348637170990683
SRP012682	spleen	rlog_WTO	1.0564205305657994	1.8444333146298437	0.6668882151010891	rlog	118	14346446068866.951	0.9159208419930962
SRP012682	testis	rlog_WTO	0.6275779404561302	1.0913103928435626	0.5922068426355267	rlog	203	28511044450967.555	0.8975121198521843
SRP012682	uterus	rlog_WTO	0.28165822330623913	0.3268838045671736	0.5308787244801856	rlog	90	15946606709973.91	0.8770981722633059
SRP012682	bone_marrow	rlog	-0.009450640819394	-0.0455246295531193	0.5261833457308356	rlog	102	42049900457199.79	0.9928019473064187
SRP012682	breast	rlog	0.37840471423599387	0.6194509781857997	0.5697187662310981	rlog	218	18879247457177.68	0.8302414835111974
SRP012682	cervix_uteri	rlog	0.376214427716838	0.5138624844627585	0.5850988633062286	rlog	11	5000055391623.473	0.8542408684699819
SRP012682	colon	rlog	-0.14671404603358518	-0.14162917054491964	0.4773258712465669	rlog	376	19519544599157.188	0.8005994571042859
SRP012682	fallopian_tube	rlog	2.6505917392926137	5.31207819331386	0.8419957031646241	rlog	7	23996813030299.906	0.8610602932806956
SRP012682	heart	rlog	1.7025378207471122	3.522918411540455	0.6592486443127044	rlog	489	39369470293725.52	0.8295588197843352
SRP012682	kidney	rlog	0.6177207619058344	1.0778562758973804	0.5773912299996233	rlog	36	22272752539960.25	0.7985829147013058
SRP012682	liver	rlog	1.2699642129926865	2.435576865697929	0.6596830951055921	rlog	136	43479116110667.48	0.8611651199044741
SRP012682	lung	rlog	0.7229225641015536	1.1888659265422448	0.5919020930984296	rlog	374	43149889822933.25	0.8357935494798248
SRP012682	muscle	rlog	1.3442348475171053	3.2931552776289044	0.6680862296555858	rlog	475	41509031431766.15	0.8758770579357273
SRP012682	nerve	rlog	0.22918595659549082	0.42477346485775985	0.5384248608159581	rlog	335	30490143371729.26	0.8983040598566469
SRP012682	ovary	rlog	0.3772323103726437	0.8213649668429553	0.5408862813117494	rlog	108	16778882363032.21	0.8929019389320334
SRP012682	pancreas	rlog	1.6003244069088374	3.3795394674560026	0.6585604238439338	rlog	197	25331676437836.96	0.9071555030828208
SRP012682	prostate	rlog	0.5729020174422088	1.1871849645536594	0.5663586324154721	rlog	119	19232108739791.59	0.8348637170990683
SRP012682	spleen	rlog	1.4154224530245945	2.233475605375743	0.6915102608856856	rlog	118	14346446068866.951	0.9159208419930962
SRP012682	testis	rlog	0.755509719241928	1.3545625804033177	0.6020459062056709	rlog	203	28511044450967.555	0.8975121198521843
SRP012682	uterus	rlog	0.5673476662319255	1.0660672239831985	0.5715484095363017	rlog	90	15946606709973.91	0.8770981722633059
SRP012682	bone_marrow	rlog_CLR	0.16022827476597698	0.4369306310858316	0.5264868236613047	rlog	102	42049900457199.79	0.9928019473064187
SRP012682	breast	rlog_CLR	0.511801077595712	0.9979626014395294	0.5754722362577347	rlog	218	18879247457177.68	0.8302414835111974
SRP012682	cervix_uteri	rlog_CLR	0.6066836227999985	0.8029650825384861	0.5936825341619176	rlog	11	5000055391623.473	0.8542408684699819
SRP012682	colon	rlog_CLR	-0.10153813257042978	-0.20302971520906293	0.48513619804632313	rlog	376	19519544599157.188	0.8005994571042859
SRP012682	fallopian_tube	rlog_CLR	2.0823257053074036	2.546160771890153	0.793404894568571	rlog	7	23996813030299.906	0.8610602932806956
SRP012682	heart	rlog_CLR	1.6132996406340183	3.522007906593295	0.6602116632219506	rlog	489	39369470293725.52	0.8295588197843352
SRP012682	kidney	rlog_CLR	0.5970073103297862	1.2083994552378792	0.5782309090540885	rlog	36	22272752539960.25	0.7985829147013058
SRP012682	liver	rlog_CLR	1.2622455468655158	2.755213255111823	0.6616624120060841	rlog	136	43479116110667.48	0.8611651199044741
SRP012682	lung	rlog_CLR	0.6608451606440042	1.5267208771325385	0.5918338521803719	rlog	374	43149889822933.25	0.8357935494798248
SRP012682	muscle	rlog_CLR	1.3632544008659075	2.848626481640661	0.6761072166276918	rlog	475	41509031431766.15	0.8758770579357273
SRP012682	nerve	rlog_CLR	0.2584661370514589	0.4649015775630693	0.5403169275075257	rlog	335	30490143371729.26	0.8983040598566469
SRP012682	ovary	rlog_CLR	0.45496008910756375	0.8009008642832399	0.5520843955573014	rlog	108	16778882363032.21	0.8929019389320334
SRP012682	pancreas	rlog_CLR	1.5158874092296521	3.3795394674560026	0.6553729901027623	rlog	197	25331676437836.96	0.9071555030828208
SRP012682	prostate	rlog_CLR	0.6159203945587861	1.1871849645536594	0.5700346884618135	rlog	119	19232108739791.59	0.8348637170990683
SRP012682	spleen	rlog_CLR	1.4681565791533515	2.578475513589284	0.692381855070284	rlog	118	14346446068866.951	0.9159208419930962
SRP012682	testis	rlog_CLR	0.6286439472131804	1.206251392067068	0.5950793363730043	rlog	203	28511044450967.555	0.8975121198521843
SRP012682	uterus	rlog_CLR	0.6211726561896587	1.105415891459024	0.5767560788717319	rlog	90	15946606709973.91	0.8770981722633059
SRP012682	bone_marrow	VST_WTO	-0.03227524676219544	0.02486469833827887	0.5266983952272	VST	102	42049900457199.79	0.9928019473064187
SRP012682	breast	VST_WTO	0.05064485807142585	-0.10979357891635337	0.5406355237934406	VST	218	18879247457177.68	0.8302414835111974
SRP012682	cervix_uteri	VST_WTO	0.14597891040719513	0.013005616722910888	0.5617501600218766	VST	11	5000055391623.473	0.8542408684699819
SRP012682	colon	VST_WTO	-0.15358834852148606	-0.37295471665137536	0.4791791679207975	VST	376	19519544599157.188	0.8005994571042859
SRP012682	fallopian_tube	VST_WTO	2.698935380094488	5.464081286758909	0.8598547431299473	VST	7	23996813030299.906	0.8610602932806956
SRP012682	heart	VST_WTO	1.288460000721354	2.4074411941205187	0.6391370466840556	VST	489	39369470293725.52	0.8295588197843352
SRP012682	kidney	VST_WTO	0.4550111614589613	0.8736817125021578	0.5706926258336793	VST	36	22272752539960.25	0.7985829147013058
SRP012682	liver	VST_WTO	0.9436294385015361	1.4997473856915158	0.6445565181587583	VST	136	43479116110667.48	0.8611651199044741
SRP012682	lung	VST_WTO	0.3999492656249776	0.5041302911485961	0.5665445038709827	VST	374	43149889822933.25	0.8357935494798248
SRP012682	muscle	VST_WTO	1.2240979005083124	2.3518645849273634	0.6530769957527056	VST	475	41509031431766.15	0.8758770579357273
SRP012682	nerve	VST_WTO	0.1565288398081346	0.25152787805998206	0.5359374009653557	VST	335	30490143371729.26	0.8983040598566469
SRP012682	ovary	VST_WTO	0.06330137284935114	0.11717729139401317	0.5143815290898459	VST	108	16778882363032.21	0.8929019389320334
