project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP005281	stem_cell	CLR	0.4524343507408249	0.6184516741326702	0.6145216022177706	asinh	5	12793169339201.3	0.9832882981583343
SRP006575	breast	CLR	0.816854542459252	1.0331873845994655	0.693660389219172	asinh	71	10669184964806.045	0.7098719536613645
SRP006575	colon	CLR	0.0047463845991973395	0.04027522019879887	0.5013809209500586	asinh	5	12378227826521.2	0.7571227173158857
SRP006575	kidney	CLR	0.3316940325064979	0.5654533374644631	0.5694342677287629	asinh	6	16739742685022.666	0.8484489229850931
SRP006575	lung	CLR	0.556492286036849	0.7707597525204735	0.6108723750776868	asinh	16	30137762695491.598	0.774125084305037
SRP006676	lung	CLR	0.08450144152565878	0.3784423297417132	0.5033466883392776	asinh	8	15597247017854.268	0.8043938458275474
SRP006908	breast	CLR	0.5852472099241549	0.7112592897121033	0.6558485400981269	asinh	5	98341950108842.8	0.6982399635289526
SRP007359	brain	CLR	0.8591858310078979	1.4727669324458457	0.6250283898244966	asinh	7	12395693225419.953	0.7409343449601383
SRP007412	brain	CLR	0.5656651685165186	1.0086932416237282	0.5783481333262657	asinh	6	50825686660802.164	0.8752678288263602
SRP007461	blood	CLR	0.40536504515245564	0.7385172027705368	0.5687682108101235	asinh	50	243355667921270.38	0.5151529276267153
SRP007461	brain	CLR	0.25459227433494247	0.39509069285867077	0.5491810666306591	asinh	10	1557592478727595.5	0.7792129022463915
SRP007461	breast	CLR	0.571025710405781	0.7987221309624425	0.6405835234194299	asinh	11	651449691453297.9	0.6089669554001409
SRP007461	liver	CLR	0.5349260264595016	0.8969998319835936	0.600926923211933	asinh	12	16452668982290.516	0.7047443360228928
SRP007461	lung	CLR	0.23400689588644244	0.22171682605426013	0.5740096533808803	asinh	15	620954908052794.75	0.6988593419206273
SRP007461	muscle	CLR	0.5889295820393305	0.8584813058263877	0.6192641617220183	asinh	6	1399940888619999.8	0.671015367025735
SRP007461	skin	CLR	1.7380379470081535	4.392184795313472	0.7273932716186309	asinh	25	488596594978231.5	0.5993561079668875
SRP007461	stem_cell	CLR	0.25238052214831797	0.2875716290609568	0.5641259581014069	asinh	8	20470899243998.5	0.7760530988556255
SRP007483	brain	CLR	0.3036937172432196	0.5737702511293216	0.5689390644139891	asinh	12	2877706712147.1816	0.8614590750086454
SRP007584	colon	CLR	0.2885761308570692	0.5548483930285574	0.5273183411585656	asinh	10	11143858020.455555	0.8106895402250123
SRP007584	intestine	CLR	-0.034430181432179074	-0.07636386785765559	0.4799541143390229	asinh	9	12919957001.36111	0.7677714298034521
SRP007605	heart	CLR	0.5810562304746258	0.7414224404561087	0.6032854062622697	asinh	12	297663574667254.1	0.8312593545840603
SRP007825	skin	CLR	0.4053992229135441	0.9785588700688703	0.544927144820889	asinh	39	6639283227796.418	0.6084344601019966
SRP008218	breast	CLR	0.3304260158581287	0.5381103873955044	0.5868077569967021	asinh	14	13953276960963.34	0.7069839526691122
SRP008225	stem_cell	CLR	0.3162752322140839	0.7339288915526061	0.5367744055597043	asinh	8	636417384388.6964	0.9897184940181443
SRP008331	breast	CLR	0.8368693143707036	1.126296788990947	0.6932968605876617	asinh	15	390245808483628	0.8227322958065029
SRP008746	breast	CLR	0.7437749427927403	0.9642400308819743	0.6713489645677875	asinh	6	120888927041196.8	0.6355274017450115
