project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP005281	stem_cell	counts	0.3571401008658658	0.5719793404782649	0.5216095337365525	5	0.9832882981583343	12793169339201.3
SRP006575	breast	counts	0.39453792424901307	0.5857692274430519	0.5723801603662736	71	0.7098719536613645	10669184964806.045
SRP006575	colon	counts	0.14186015291414122	0.5405541281111255	0.2639132062704266	5	0.7571227173158857	12378227826521.2
SRP006575	kidney	counts	0.17726681248198797	0.5436964794066625	0.3274582546520999	6	0.8484489229850931	16739742685022.666
SRP006575	lung	counts	0.3045648072817946	0.5753442500072197	0.4803263839144447	16	0.774125084305037	30137762695491.598
SRP006676	lung	counts	0.23195939288412676	0.5606702610061802	0.3737434346478002	8	0.8043938458275474	15597247017854.268
SRP006908	breast	counts	0.16141334058628426	0.5419578906162315	0.2864731826703014	5	0.6982399635289526	98341950108842.8
SRP007169	umbilical_cord	counts	0.18254711914379554	0.5402656770229441	0.3155334088877746	6	0.7548786980219765	9925404533625.768
SRP007359	brain	counts	0.1925866068397779	0.5427794323231865	0.31208302595736226	7	0.7409343449601383	12395693225419.953
SRP007412	brain	counts	0.16836593203855812	0.5380776219740255	0.2960998425497888	6	0.8752678288263602	50825686660802.164
SRP007461	blood	counts	0.31453126061934084	0.5627563170373833	0.5124390278431489	50	0.5151529276267153	243355667921270.38
SRP007461	blood_vessel	counts	0.2785502295006319	0.5570147990620171	0.4521840509370479	17	0.7358531927742321	397399987916475.9
SRP007461	brain	counts	0.1992757770988365	0.5538917541816772	0.30586542434165304	10	0.7792129022463915	1557592478727595.5
SRP007461	breast	counts	0.17628940755075392	0.5461492993258616	0.2961500360849108	11	0.6089669554001409	651449691453297.9
SRP007461	epithelium	counts	0.15370655899944133	0.5361364598497858	0.2683577233304496	12	0.5671541818316208	606237400121463.4
SRP007461	liver	counts	0.1883950063024565	0.53586403409372	0.31494648828793675	12	0.7047443360228928	16452668982290.516
SRP007461	lung	counts	0.18261198022775477	0.5394732080158064	0.31571866738681775	15	0.6988593419206273	620954908052794.75
SRP007461	muscle	counts	0.1656683488135716	0.5433986592893234	0.2605549094111317	6	0.671015367025735	1399940888619999.8
SRP007461	skin	counts	0.2722687067933778	0.5610215530141431	0.4438476803298954	25	0.5993561079668875	488596594978231.5
SRP007461	stem_cell	counts	0.08480073496576603	0.5206884341782825	0.15941368471071993	8	0.7760530988556255	20470899243998.5
SRP007483	brain	counts	0.08374091967726362	0.5242649442789116	0.13102649299683075	12	0.8614590750086454	2877706712147.1816
SRP007584	colon	counts	0.3651432912176594	0.5498770525191503	0.5037531134342433	10	0.8106895402250123	11143858020.455555
SRP007584	intestine	counts	0.3089427169594358	0.5407241812272332	0.41956574020128456	9	0.7677714298034521	12919957001.36111
SRP007605	heart	counts	0.2957125133034523	0.5799355313802153	0.4218291734406462	12	0.8312593545840603	297663574667254.1
SRP007825	skin	counts	0.2528310913328635	0.5517982645233133	0.39344239925706925	39	0.6084344601019966	6639283227796.418
SRP008218	breast	counts	0.15948215041759262	0.5341798462154657	0.28192683432199034	14	0.7069839526691122	13953276960963.34
SRP008225	stem_cell	counts	0.06547938846344513	0.5119864928392417	0.13153586804290882	8	0.9897184940181443	636417384388.6964
SRP008331	breast	counts	0.24419529882592633	0.5634003352956825	0.395520897554838	15	0.8227322958065029	390245808483628
SRP008482	blood_vessel	counts	0.16637943875603536	0.5158694089791425	0.2821483806858954	5	0.9981653774210897	1195860976806.8
SRP008496	umbilical_cord	counts	0.2829690832686725	0.562239462083653	0.43568629714107515	12	0.7600635636929596	7881559432351.841
SRP008746	breast	counts	0.3120860896556868	0.5651559995376374	0.5546692572123518	6	0.6355274017450115	120888927041196.8
SRP008775	blood	counts	0.221323633398997	0.5525099711699113	0.40423973334280944	8	0.6231398170085601	261404140479.98215
SRP008976	blood	counts	0.4352370559593533	0.5952412205197106	0.6274001163698196	25	0.9327145490131237	165295164570298.94
SRP009123	liver	counts	0.28846444596179505	0.5651628591867848	0.44926170051338227	6	0.7128983161665476	1013364811525.6
SRP009251	skin	counts	0.3793821630342404	0.5828541366722675	0.5702506405807188	10	0.8995155113865458	40962393496477.57
SRP009262	tonsil	counts	0.3443553355416817	0.5743335456963905	0.5699270295095932	5	0.770512978334354	351863165290936.7
SRP009266	brain	counts	0.10023417877294961	0.5258011156865905	0.20081948725246915	6	0.983143599558673	29527073434114.965
SRP009266	breast	counts	0.020607963736487316	0.5008059193546615	0.08979716085015053	6	0.7796939645357992	31946682361831.465
SRP009266	epithelium	counts	0.1033112870812932	0.5190749352459534	0.15786719826514195	6	0.974268562908916	26564735912015.465
SRP009266	lung	counts	0.130971374455279	0.5299832814207548	0.2267302187381625	6	0.9831996848654092	16881127737733.367
SRP009276	breast	counts	0.16549195926519197	0.5344781817843796	0.25154545851335225	5	0.9696926661965488	23280438322735.5
SRP009276	skin	counts	0.18519396359202572	0.536164068094422	0.27776779211624886	5	0.9123487288582667	55911792431362.2
SRP009316	tonsil	counts	0.461658587116328	0.5902285860115626	0.697370841278385	39	0.8383266552995194	152189538845442.66
SRP009373	blood	counts	0.24563439060803613	0.5643245757187287	0.3828956586495592	6	0.6480313180872258	50658393832208
SRP009408	lung	counts	0.5202636413567616	0.5998962638077501	0.7834147049652667	48	0.6589494335693437	20376162280082.125
SRP009615	blood	counts	0.2583801538940925	0.571770314738842	0.40819636655204644	12	0.9402529660975534	64889759283064.99
SRP009840	bone	counts	0.10890027097379067	0.5250869438746122	0.17385657208504957	11	0.7922230854876293	42218737715533.016
SRP009862	blood	counts	0.35545338170035345	0.5716930491971652	0.5511279715518677	23	0.6276432289983679	20507373972662.133
SRP009862	liver	counts	0.2156840097542962	0.5595689364658938	0.33180670961180225	9	0.7547160304065453	22668369806519.36
SRP009862	skin	counts	0.15669178092541283	0.5347026640647528	0.2825019458114972	9	0.7725306474813661	16531575712235.111
SRP010041	lung	counts	0.23345316914640077	0.5475854105111466	0.4141285932677778	6	0.8746000133452073	2367267160787.8667
SRP010181	intestine	counts	0.5549259086904164	0.5723885542438438	0.7300105725103713	26	0.7229301701491603	1466198307.146154
SRP010374	cervix	counts	0.1698821003030502	0.5343116658455074	0.2639736353299302	5	0.9600840860221238	7972338401457.8
SRP010483	brain	counts	0.2840548705819285	0.5610262236332346	0.47474660995675516	10	0.8728140234038662	23001832322613.12
SRP010644	blood	counts	0.47882811142769793	0.5735180798842521	0.7554615372407643	17	0.9503595763773524	33811300443513.492
SRP010961	blood	counts	0.2416083773802306	0.5303836065440919	0.39324448029829456	6	0.9480269256105643	586358422904
SRP011085	epithelium	counts	0.414525000922651	0.5761354926353306	0.6591190157499333	24	0.8514905340278471	684988521294819.9
SRP011546	stem_cell	counts	0.1870529274312998	0.5358469671045896	0.30454229025298907	118	0.460679062893746	63939800934189.38
SRP011903	brain	counts	0.20251625148388214	0.5386531031244886	0.35236765385342933	15	0.968544863780091	5785827686279.124
SRP011924	heart	counts	0.2892745500278634	0.5586811284561009	0.45907478029314275	29	0.8840661402814393	9375311834522.139
SRP012015	heart	counts	0.30216270410765733	0.5442810250983712	0.48241613304108677	6	0.9112895613955416	27117672581885.867
SRP012167	umbilical_cord	counts	0.39518256498303533	0.5727627284522896	0.57113785261574	25	0.8935224844550735	5799982030513.656
SRP012557	brain	counts	0.11549129777346252	0.531340762281161	0.2195093419112431	8	0.6246097037367953	28560144236246.98
SRP012557	breast	counts	0.148308449312422	0.5338103459448575	0.2664246929271843	16	0.7940764450806773	58472388647390.46
SRP012557	epithelium	counts	0.24925775406372425	0.5632204052817542	0.4077250203582488	14	0.991686228601531	153494927822163.22
SRP012585	stem_cell	counts	0.0712729945467436	0.5229379115735355	0.14227371107181785	5	0.3679661733707664	1551352884029.3
SRP012607	lung	counts	0.3962272362303027	0.5713779266984602	0.5447917201294156	12	0.9521293172686756	16499114755654.387
SRP012656	lung	counts	0.4594339592843549	0.5933058880700628	0.6864789399609218	36	0.6915380741065125	5732909900087.133
SRP013021	prostate	counts	0.2810009097919867	0.5673036506173048	0.4666142257147475	15	0.697165008741557	569323016389530.5
SRP013299	stem_cell	counts	0.11057956648275498	0.5125103816171759	0.20622659122591727	19	0.7273337241848127	1120239033725.339
SRP013402	skin	counts	0.297332085699286	0.561051326127199	0.4673519012406272	5	0.9590638666825776	1148890868172.5
SRP013456	kidney	counts	0.3027782539780893	0.5596399378164278	0.45746927210914734	6	0.9344599404718462	442504412456.7
SRP013825	brain	counts	0.36678761134548515	0.5634727953861329	0.5608653045940267	23	0.856404725200316	1153413698165.7234
SRP014146	skin	counts	0.23119076049386889	0.5535717647180718	0.3871055024577673	15	0.9003468953908378	7949516181969.543
SRP014320	blood	counts	0.3127923531957177	0.5596270469013689	0.5225322479348082	34	0.8832489433928564	43394342514397.83
SRP014320	blood_vessel	counts	0.2309232779890912	0.5407469184997353	0.35168684007978934	7	0.9684060535787834	29329319882364.285
SRP014320	breast	counts	0.05507183085617564	0.5104910679265231	0.1203575826873392	6	0.9072100097101309	1030250877051.1
SRP014320	cervix	counts	0.2656130658841943	0.5503060832515985	0.4244512656303634	8	0.9436618197662514	5889890500118.696
SRP014320	colon	counts	0.14110582176222497	0.5201248966072853	0.2581369165370797	6	0.993925000194255	1213168636962.2666
SRP014320	liver	counts	0.26092003628686866	0.5470274566728222	0.466360584825656	9	0.9576178866346161	28528964545511.36
SRP014320	muscle	counts	0.16267607727716837	0.5281281988573028	0.2620964024836071	10	0.8448416148651794	2682327361548.7666
SRP014320	skin	counts	0.14439381972319298	0.5384923823507961	0.20970138732273622	6	0.8344050970556629	25263107562665.5
SRP014320	stem_cell	counts	0.16654208233880366	0.538720614302747	0.25405301456373286	13	0.8400777386675694	34458880791022.6
SRP014428	brain	counts	0.13977474557409958	0.5249202537106612	0.22672191973248657	21	0.6485866138436749	123995652131527.47
SRP014428	colon	counts	-0.0012543583493227976	0.49366701282997383	0.013235250702179355	28	0.6023915936905304	32331538246607.676
SRP014428	stem_cell	counts	0.06740888147145618	0.5031471310126108	0.08492070994333942	8	0.5511803998019791	5430442346804.286
SRP014620	stem_cell	counts	0.2020826726772779	0.5379003486705187	0.3560254230249964	15	0.8299871884283851	71173661026559.27
SRP014675	brain	counts	0.452966562765912	0.5779243034330648	0.6989463983506756	26	0.5182027457505445	11253312405733.434
SRP014688	tonsil	counts	0.14848396330043298	0.5338970639591025	0.2753143208723076	5	0.7327226860888533	375608619087708.5
SRP015439	blood	counts	0.3217390477762021	0.5531241161352227	0.5383186048212575	7	0.8111350514655906	77726658664785.67
SRP015640	kidney	counts	0.21764086891495596	0.5541868679106301	0.34083623164376164	5	0.9679947021145808	7119089150068.7
SRP015668	brain	counts	0.28712957966043823	0.5555515384785394	0.44285569834714816	32	0.8676602501752115	940413146278.9637
SRP016059	heart	counts	0.3477961013887491	0.5671573513077419	0.5914341990294492	6	0.5871853868247949	13870383891878.268
SRP016140	stem_cell	counts	0.2102670189424592	0.5486881261681447	0.39019810754028594	5	0.9181495352353376	358905269209643
SRP016583	skin	counts	0.10980245095097238	0.5247084879906652	0.21593663734767926	6	0.9336400081635008	2188477567450
SRP017138	blood	counts	0.3202451511048352	0.5479773080705854	0.5405538250396229	16	0.8153073995931062	16342673398086.096
SRP017411	cervix	counts	0.08100122220254334	0.5148997831011002	0.19187368221129536	14	0.4933656853795485	30571488621383.15
SRP017575	breast	counts	0.3467079613936737	0.5822795793192199	0.5464575095436228	52	0.8127863280061706	9933587660267.701
SRP017631	lung	counts	0.3086078666300251	0.5633635271169624	0.536428413079184	8	0.9201548221684936	442257294463807.1
SRP017933	brain	counts	0.18301735624088009	0.5438361798487676	0.26768645629625337	25	0.7273783459580137	713157146314.0834
SRP017959	brain	counts	0.15982908855115668	0.5295789996971507	0.3209691048041336	5	0.7966378839992087	119399688816788.8
SRP018020	umbilical_cord	counts	0.04580789062694539	0.517662729235326	0.09259646882224506	16	0.6876624684378905	2927657881432.9956
SRP018254	blood	counts	0.22966546094539148	0.5375569660636756	0.3398196274558969	9	0.9758368407356841	102407538153042.11
SRP018525	umbilical_cord	counts	0.11066459681303645	0.5113972487083629	0.19580426761059874	19	0.38400700240781294	1386356978524.427
SRP018861	bone	counts	0.4286919733536894	0.576572313770157	0.6948494502024937	21	0.9490740843284625	4545492237961.434
SRP018883	epithelium	counts	0.21933594917793878	0.5391238540905761	0.3495780764484412	8	0.9347491867026323	2779870903195.357
SRP019241	stem_cell	counts	0.14164335513212972	0.5175995855138353	0.25706186710990725	8	0.6475018931684982	5929047005176.839
SRP019762	brain	counts	0.21208709422424982	0.5482242668513209	0.3727046210413898	14	0.9302012121598267	1231174015556.2637
SRP019936	breast	counts	0.24815304310844796	0.539607157210412	0.42318778764464365	32	0.655014660154117	26835339576058.645
SRP020491	tonsil	counts	0.48479743082932003	0.58246875167697	0.7133176524137192	54	0.9687878524990358	3731477914169.293
SRP020492	blood	counts	0.5428812212047112	0.596275649143081	0.779127201150225	53	0.9757664705593362	2691983952604.537
SRP021085	blood	counts	0.4203379477414222	0.557622402760444	0.6940278741963309	30	0.9632492734389628	915285137703.9126
SRP021134	stem_cell	counts	0.12867991918162322	0.521626692164773	0.20785736302529678	8	0.8963846401937632	438010865254.5
SRP021193	heart	counts	0.5728738833325419	0.5926502094034731	0.8196897996387112	40	0.93926487954579585	4415663062974.061
SRP021214	umbilical_cord	counts	0.14477847498585802	0.5502163136002309	0.2265248945698294	7	0.8447599094176782	64244531380096.29
SRP021509	tonsil	counts	0.3576696142951721	0.5661987076150581	0.5480077286980305	43	0.8239436731812138	201907085215765.3
SRP021917	colon	counts	0.5444373238467763	0.599260854631666	0.7386808872435473	15	0.8910983261521329	9839859488426.781
SRP021924	brain	counts	0.0641035095991254	0.5141496365449711	0.13606007128879657	5	0.9531670823274834	4612142342549.8
SRP022028	brain	counts	0.20293433523706572	0.5427705441829858	0.3631235935985449	8	0.8889783948801231	59526538499059.64
SRP022054	colon	counts	0.35715793331640283	0.5836951605188005	0.5528962213090629	13	0.4883351893313418	19232011467578.91
SRP022054	liver	counts	0.19475676847185489	0.5585292700288846	0.30378829711613103	7	0.49524435203401906	21151512467973.906
SRP022054	umbilical_cord	counts	0.3373116145227724	0.57864092202135	0.5314304537480006	12	0.4417812858700708	27651977464999.152
SRP022133	blood	counts	0.3783990338900456	0.5512350013163996	0.5485788306241274	25	0.9490749593182713	5146524410732.144
SRP023262	breast	counts	0.2937569961425533	0.5792394264194627	0.43169812364296056	80	0.825477907130113	20183436443780.85
SRP023550	stem_cell	counts	0.3168534696734458	0.5592518587563973	0.5308451713500537	10	0.9323968192021694	13278607112082.768
SRP024274	epithelium	counts	0.34851120388001466	0.5597167460232413	0.5062265928486978	52	0.9232293685003775	2638943953624.1978
SRP024674	prostate	counts	0.15327068616913264	0.5407780421869575	0.27231221707609593	6	0.9508709581251219	3054282439372.8
SRP026013	breast	counts	0.13083170595362123	0.5129086147439921	0.20496292500594496	16	0.7253752459783309	18141671802406.062
SRP026042	skin	counts	0.39273266752591424	0.5714069861946882	0.6280388351486583	84	0.8592319321269299	31252140153393.652
SRP026048	brain	counts	0.16564764772939064	0.5417764351327605	0.2879062771381358	16	0.9590593479338199	22788592825429.33
SRP026126	brain	counts	0.12951036711290478	0.5353508765310835	0.2017294466375153	192	0.8463534572356464	6059853991039.592
SRP026126	intestine	counts	0.18619613072364433	0.552763020275961	0.27155684888542747	226	0.8130549091006263	9124661290154.623
SRP026208	heart	counts	0.6445390783563821	0.6059648613777426	0.8952941447568669	30	0.8983119323658928	968434411545.0758
SRP026387	prostate	counts	0.1543389118188769	0.529433260488986	0.251515773274619	13	0.8549684274972599	357430535600.2564
SRP026690	umbilical_cord	counts	0.14579322403518086	0.5277299964636768	0.2762516605032816	5	0.9477043373924904	19985369898876.5
SRP027015	umbilical_cord	counts	0.28425791636764575	0.5500815702989712	0.47455995864445205	12	0.8220405946791749	182222420288205.44
SRP027258	prostate	counts	0.10312787568667464	0.5229822098913246	0.18473108431092247	36	0.7327277043598688	2747473803393.711
SRP027358	blood	counts	0.5256535708133119	0.5835820368624809	0.6734690625898818	135	0.9526743466625403	708694047549.0803
SRP027383	umbilical_cord	counts	0.529675039122397	0.5973743864647076	0.8793336575772882	270	0.75701264877565555	9480955397133.084
SRP028180	lung	counts	0.383443408351671	0.5875066759595029	0.5564159774438555	23	0.41088279702792224	949072913787359.4
SRP028282	prostate	counts	0.33251837960209046	0.5585359589022119	0.5154179131155403	10	0.9778795663845126	2452499364186.278
SRP028291	umbilical_cord	counts	0.19637289970965893	0.5238743098366285	0.25728371125731825	7	0.5852009836951377	2349654945706.2383
SRP028336	brain	counts	0.2916519675564259	0.5523127489145736	0.4564237728514483	36	0.87363031879921	5299789668701.476
SRP028336	kidney	counts	0.42175928248270184	0.5850377920401115	0.6376544359228797	12	0.6260848923465075	2056510783755.182
SRP028336	muscle	counts	0.44503497373119544	0.5899742158353547	0.6641177732326178	12	0.8600958099124145	1050709406164.4242
SRP028554	blood	counts	0.15945440398239358	0.5256531852642183	0.24234999749899316	7	0.789755129211693	19923877375255.57
SRP028554	bone	counts	0.20109126922571824	0.5422756556099557	0.31317668697156403	5	0.8206103846902711	16768800665333.2
SRP028594	blood	counts	0.38654763719078433	0.5660543103008422	0.6045171618516422	31	0.8297798389906037	209388278721786.12
SRP028594	bone	counts	0.3766893928324456	0.5643047182193186	0.5472575145584675	23	0.8128499259132486	181098334150961.03
SRP028705	brain	counts	0.22392588712722958	0.5500781332871156	0.3650534770831245	9	0.9651559701820833	94926846307299.36
SRP028738	brain	counts	0.13317762347065276	0.5236093912494653	0.20586979760070137	8	0.6153002756082868	126323536607.98215
SRP028912	cervix	counts	0.24095441868644557	0.5678047932196932	0.3707632467882863	10	0.9122225962134994	12460782982409.6
SRP029262	blood	counts	0.25090574807941357	0.550526244149296	0.4177389062471092	88	0.9051348267313598	4778673205304.781
SRP029281	blood	counts	0.24032180454566887	0.5607711738307444	0.37983784371848117	8	0.7774668981017561	187160236558561.7
SRP029452	tonsil	counts	0.162155986194843	0.5358727501998146	0.28839207220148183	8	0.7950278569770813	5371182079057.696
SRP029592	heart	counts	0.3099406977575469	0.5521003003591431	0.47217866467597214	10	0.8926156409839785	1991225844836.6777
SRP029888	stem_cell	counts	0.17268470635975205	0.5371274561857717	0.29678815418841886	5	0.9383479486799243	525059549863
SRP029889	blood	counts	0.14918065744896683	0.5255682186584636	0.24449103107035525	6	0.8539137768692168	2402743055781.6
SRP029889	brain	counts	0.04358717998661094	0.5134597940777894	0.08326129724053488	6	0.889343437372055	4409850157610.967
SRP029889	epithelium	counts	-0.035108186334432814	0.5015747083634778	-0.0061997033424630145	5	0.9189248344128331	192733546444.3
SRP029899	blood	counts	0.5047341103064297	0.53579252985719	0.7370610822255618	18	0.9409852165959451	42485510260453.086
SRP029990	blood	counts	0.23865349379540032	0.5544310879195109	0.3502545829758017	12	0.9342975214669625	26031585318912.242
SRP030401	breast	counts	0.35550268360406573	0.5754178795432381	0.5716505091946354	26	0.7576737581117509	12957319218971.422
SRP030628	brain	counts	0.19926217311361213	0.538007422150713	0.3421654727191563	38	0.8797908817409645	1635040386545.4937
SRP031476	breast	counts	0.37303921728007333	0.5746815522247744	0.5748601398537111	38	0.9642952253667867	70969647297946.44
SRP032165	brain	counts	0.4304895637010937	0.5729301813071288	0.6796974371980267	24	0.9527501871377801	5876995195203.036
SRP032363	muscle	counts	0.28469887415091316	0.549024684158212	0.46403032963110746	9	0.9904672617094153	45243078939027.28
SRP032539	brain	counts	0.16118696352343487	0.5268803663193466	0.24883081730101236	11	0.7095006904987466	28882600310361.816
SRP032743	stem_cell	counts	0.39062468445748727	0.5652372234676477	0.5927490946238375	27	0.9810381235232631	699050108592.9686
SRP032775	blood	counts	0.4032392513327475	0.598978984423411	0.574719066615197	228	0.9415205274543835	9507516424722.559
SRP032789	breast	counts	0.3907654424939022	0.5667156507302025	0.5945428273598159	20	0.7551032639971876	13991254934285.104
SRP032798	brain	counts	0.22520797224209435	0.5425663349019487	0.3652638521187652	16	0.9030621396281984	4140654088200.3833
SRP032812	umbilical_cord	counts	0.2634436178434658	0.5519469437517728	0.3999074913216382	20	0.8625618183776668	34332490089908.766
SRP032928	stem_cell	counts	0.2545946883905278	0.5565876932337233	0.43268527385327593	7	0.9502934946303759	128377678981904.14
SRP033078	breast	counts	0.28984734040784693	0.5613472958771126	0.5175388857129404	8	0.9161015922400557	44553978470698.79
SRP033095	lung	counts	0.3993788228357552	0.5905442222419879	0.5891711523075257	15	0.8582866534354783	2718246969219.781
SRP033135	muscle	counts	0.24699302356490083	0.5470057107258981	0.371789183445612	13	0.9546711744665038	6664901268816.91
SRP033266	blood	counts	0.4880212824089683	0.5873670717742243	0.6682259761731066	130	0.8014985543932507	9260764223673.744
SRP033266	bone	counts	0.4159987921342325	0.5517537487012305	0.5357534727024383	14	0.832164316499012	6555408506375.939
SRP033267	stem_cell	counts	0.2447477949400832	0.5516479913294461	0.4195713826454414	6	0.8320175262602336	69537558954450.664
SRP033491	umbilical_cord	counts	0.4008769186425393	0.5703767877052996	0.5268060317290619	8	0.9669225386317815	6982450455727.071
SRP033725	brain	counts	0.1628184767917527	0.5354094462209105	0.30419945903765677	61	0.9436714493100345	611207724874560
SRP034009	cervix	counts	0.37349918812033694	0.5493606686477506	0.5167814754457984	6	0.938420081966154	4159387560903.467
SRP034592	prostate	counts	0.3668303511026828	0.5679390082941609	0.5888217834846984	10	0.9418942539196131	68182117562375.43
SRP034606	stem_cell	counts	0.3549921272498493	0.5610153570419243	0.5702020298217765	12	0.9771948763524068	17781016945379.54
SRP034698	skin	counts	0.4214574139858282	0.5915408844211925	0.6452591541869522	7	0.5279443664570624	3892739663837
SRP034711	blood	counts	0.2634428233199469	0.5579773790432228	0.37675396828309005	15	0.8877401050474737	8983424785503411
SRP034732	blood	counts	0.4956784700212508	0.5938026218982486	0.6804892090936101	43	0.9611744203911324	8827003143067.469
SRP035268	umbilical_cord	counts	0.2600226637433588	0.5602825310315893	0.4327952622447871	10	0.8903186654767469	27431421010347.51
SRP035312	blood	counts	0.2634053182340639	0.5576009340643395	0.3788828497896495	15	0.8877666986467144	8976196882972780
SRP035387	liver	counts	0.32523287734710227	0.5607545053298963	0.5342842503858171	7	0.6363091022948317	6918186956436.238
SRP035417	stem_cell	counts	0.11627038648825606	0.5226123350876151	0.20254048636921826	6	0.9387005968638655	577652397760.6666
SRP035641	skin	counts	0.29035043150882894	0.5496691339239987	0.4438656435054494	6	0.9162006206148873	1267920719986.3
SRP035862	brain	counts	0.11952768674916439	0.522516779763464	0.20740849833828007	5	0.9063394674886787	3029918319025.7
SRP035864	skin	counts	0.4151421222136344	0.5877497426308764	0.6296396277188328	9	0.8702809511615685	9198923269929.527
SRP035988	skin	counts	0.3228210381466302	0.5675751416715684	0.5239790489635827	178	0.8778079936566794	58988355444886.4
SRP036848	prostate	counts	0.3470305348009328	0.5813178394823808	0.48753472113621904	101	0.8035493961640454	6037148905447.408
SRP038863	bone	counts	0.4405154768844245	0.5686463508659472	0.7237972128595	31	0.9325358274294839	30868350828806.83
SRP039348	stem_cell	counts	0.2884656769503157	0.552475838229384	0.4838609227785069	30	0.8576161095955682	274197722414034.1
SRP039359	breast	counts	0.218934297713813	0.541678123924612	0.36064528473115265	16	0.7040217351091869	12697728814234.863
SRP039694	liver	counts	0.3184306940820092	0.5709364038657441	0.5028177629487653	15	0.8026393001773738	4759368945782.571
SRP040070	epithelium	counts	0.2430528460447745	0.5504847047736803	0.36146093712208227	131	0.8889633553717141	42035154868952.45
