project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP017933	brain	WTO	0.32326229945763363	0.5566685720170348	0.463846328093225	25	0.7273783459580137	713157146314.0834
SRP017959	brain	WTO	0.22046135952808857	0.553071540221044	0.35066631001852744	5	0.7966378839992087	119399688816788.8
SRP018254	blood	WTO	0.35563160114985243	0.5530046895313738	0.6023367231497939	9	0.9758368407356841	102407538153042.11
SRP018861	bone	WTO	0.3985045410969108	0.5956115957232235	0.6205313839149164	21	0.9490740843284625	4545492237961.434
SRP019241	stem_cell	WTO	0.39379864192110114	0.5460656795471266	0.9505161420818915	8	0.6475018931684982	5929047005176.839
SRP019762	brain	WTO	0.5376342925283871	0.5593921059446707	1.0373100205915478	14	0.9302012121598267	1231174015556.2637
SRP019936	breast	WTO	0.6590990999038334	0.6060800123127663	1.1776110675552949	32	0.655014660154117	26835339576058.645
SRP020492	blood	WTO	0.2761139425810065	0.5540602116376334	0.4573291724251169	53	0.9757664705593362	2691983952604.537
SRP021085	blood	WTO	0.4339299579877214	0.5513084218154134	0.7372318720090068	30	0.9632492734389628	915285137703.9126
SRP021134	stem_cell	WTO	0.2141427141280311	0.5362642564642428	0.27692465769529445	8	0.8963846401937632	438010865254.5
SRP021193	heart	WTO	-0.1771234863472424	0.4552226905761749	-0.6898564397549575	40	0.93926487954579585	4415663062974.061
SRP021917	colon	WTO	0.5096909583849212	0.5710081648245335	0.6271372538354368	15	0.8910983261521329	9839859488426.781
SRP021924	brain	WTO	0.22703300242149535	0.548212886105798	0.3152764909814414	5	0.9531670823274834	4612142342549.8
SRP022028	brain	WTO	0.09407621898106364	0.5114361952886917	0.1731500557243656	8	0.8889783948801231	59526538499059.64
SRP022054	colon	WTO	0.34822941574461475	0.5459612701548728	0.787071823724699	13	0.4883351893313418	19232011467578.91
SRP022054	liver	WTO	0.34810226181605297	0.5722801461088274	0.542055190497079	7	0.49524435203401906	21151512467973.906
SRP022133	blood	WTO	0.2616727977638957	0.5253501983490168	0.3896618909609696	25	0.9490749593182713	5146524410732.144
SRP023262	breast	WTO	0.44866625881859434	0.6373169837365893	0.35511547948682787	80	0.825477907130113	20183436443780.85
SRP023550	stem_cell	WTO	0.7135212069327576	0.6566744430444658	0.8094506434125781	10	0.9323968192021694	13278607112082.768
SRP024674	prostate	WTO	0.7740026017439925	0.6825872937514532	0.5587438271656223	6	0.9508709581251219	3054282439372.8
SRP026013	breast	WTO	0.452583683494532	0.5378595903444996	0.754059002645371	16	0.7253752459783309	18141671802406.062
SRP026042	skin	WTO	0.2187803673080111	0.49406658801373915	0.6865649554176031	84	0.8592319321269299	31252140153393.652
SRP026048	brain	WTO	0.1940918923902616	0.5233638370516545	0.37047953341707546	16	0.9590593479338199	22788592825429.33
SRP026126	brain	WTO	0.2041054547964622	0.5573152487832083	0.2144172973038472	192	0.8463534572356464	6059853991039.592
SRP026126	intestine	WTO	0.09118905471023496	0.5318244353592263	0.14898352624255215	226	0.8130549091006263	9124661290154.623
SRP026208	heart	WTO	-0.03796430596958465	0.45523877540312974	-0.10429466860117419	30	0.8983119323658928	968434411545.0758
SRP026387	prostate	WTO	0.33032969226655134	0.5664062855842253	0.4624679161089735	13	0.8549684274972599	357430535600.2564
SRP027258	prostate	WTO	0.1778795315301768	0.5310936737445502	0.18834702264378417	36	0.7327277043598688	2747473803393.711
SRP027358	blood	WTO	0.11295425617539279	0.5141330625596829	0.15133407266560142	135	0.9526743466625403	708694047549.0803
SRP028180	lung	WTO	0.39471576483649423	0.5863145524045983	0.7781835855789117	23	0.41088279702792224	949072913787359.4
SRP028282	prostate	WTO	0.6017542246603168	0.6363450916983382	0.6959189970523592	10	0.9778795663845126	2452499364186.278
SRP028336	brain	WTO	0.2866328385597741	0.550219976886325	0.4965515063800373	36	0.87363031879921	5299789668701.476
SRP028336	kidney	WTO	0.5475116384173917	0.5971481397807779	0.902633086198287	12	0.6260848923465075	2056510783755.182
SRP028336	muscle	WTO	0.011166993195658744	0.49737081309670117	-0.08960502884095557	12	0.8600958099124145	1050709406164.4242
SRP028554	blood	WTO	0.23112683572265424	0.530023796482876	0.395915587188892	7	0.789755129211693	19923877375255.57
SRP028554	bone	WTO	0.13470549612985666	0.5187582101814989	0.22889883892774554	5	0.8206103846902711	16768800665333.2
SRP028594	blood	WTO	0.08439174448556078	0.5143175421490476	0.26731936861949385	31	0.8297798389906037	209388278721786.12
SRP028594	bone	WTO	0.30718044106688996	0.5745442883721203	0.4583189641563286	23	0.8128499259132486	181098334150961.03
SRP028705	brain	WTO	0.9074346828761346	0.6129028604417357	1.7528969349385968	9	0.9651559701820833	94926846307299.36
SRP028738	brain	WTO	0.8185579150368424	0.6151300666429691	1.3076424051655569	8	0.6153002756082868	126323536607.98215
SRP028912	cervix	WTO	0.7330374259659314	0.6679455334275737	1.0043111518067778	10	0.9122225962134994	12460782982409.6
SRP029262	blood	WTO	0.07700863881057175	0.5161326481146453	0.22648350178212262	88	0.9051348267313598	4778673205304.781
SRP029281	blood	WTO	0.2993844250512469	0.5631829977802028	0.5314320342219373	8	0.7774668981017561	187160236558561.7
SRP029592	heart	WTO	0.45293850271055874	0.561164693489058	0.5024254461324374	10	0.8926156409839785	1991225844836.6777
SRP029888	stem_cell	WTO	0.5842299150591892	0.637287086474629	0.6761828093492391	5	0.9383479486799243	525059549863
SRP029889	blood	WTO	-0.017860506329669564	0.4927648475142341	-0.05986051028745549	6	0.8539137768692168	2402743055781.6
SRP029889	brain	WTO	0.1395537492477436	0.5301776164681229	0.2536536656873277	6	0.889343437372055	4409850157610.967
SRP029899	blood	WTO	0.5664686760329333	0.5519915713809773	0.9859809060953023	18	0.9409852165959451	42485510260453.086
SRP029990	blood	WTO	0.2596502235054001	0.5475483232893836	0.41434505518468906	12	0.9342975214669625	26031585318912.242
SRP030401	breast	WTO	0.33733127380194766	0.5874416562756188	0.4438765946521018	26	0.7576737581117509	12957319218971.422
SRP030628	brain	WTO	0.27663047261978946	0.5615322582000175	0.4522436193203264	38	0.8797908817409645	1635040386545.4937
SRP031476	breast	WTO	0.550129780279305	0.6475090220946917	0.724606365780904	38	0.9642952253667867	70969647297946.44
SRP032165	brain	WTO	0.21859642032152052	0.5308706057339023	0.4648214786283908	24	0.9527501871377801	5876995195203.036
SRP032363	muscle	WTO	0.8240016406646414	0.6509453193917842	1.2321564040722823	9	0.9904672617094153	45243078939027.28
SRP032539	brain	WTO	0.29910467766888466	0.5413743396159099	0.43049282775158215	11	0.7095006904987466	28882600310361.816
SRP032743	stem_cell	WTO	0.6337780936328481	0.6396845299094736	0.8852702799908523	27	0.9810381235232631	699050108592.9686
SRP032775	blood	WTO	0.25691496964849286	0.5735299266174536	0.33868251570801317	228	0.9415205274543835	9507516424722.559
SRP032789	breast	WTO	0.4972878509972177	0.5789390643163266	0.9853452610750189	20	0.7551032639971876	13991254934285.104
SRP032798	brain	WTO	0.22334513144407345	0.5452454598104062	0.3975880189411159	16	0.9030621396281984	4140654088200.3833
SRP032928	stem_cell	WTO	0.8911889300950392	0.6712481466835278	1.3470594788844177	7	0.9502934946303759	128377678981904.14
SRP033078	breast	WTO	0.5585843122373068	0.6426907062079117	0.6546757613457359	8	0.9161015922400557	44553978470698.79
SRP033095	lung	WTO	0.4743814749586538	0.6099214682705032	0.6552825351005377	15	0.8582866534354783	2718246969219.781
SRP033135	muscle	WTO	0.29208193086743506	0.5388715255896841	0.2380531614269286	13	0.9546711744665038	6664901268816.91
SRP033266	blood	WTO	0.22747935942532446	0.55780710716013715	0.34532391624241937	130	0.8014985543932507	9260764223673.744
SRP033266	bone	WTO	0.5381739590467606	0.5837999061148018	1.2013060876726394	14	0.832164316499012	6555408506375.939
SRP033267	stem_cell	WTO	0.3474763720889626	0.5709062165840031	0.5250412835863426	6	0.8320175262602336	69537558954450.664
SRP033725	brain	WTO	-0.06448316145076871	0.4847540641228747	-0.09556709618502392	61	0.9436714493100345	611207724874560
SRP034009	cervix	WTO	0.9546102579843199	0.6463581499164803	1.3669390198973175	6	0.938420081966154	4159387560903.467
SRP034592	prostate	WTO	0.6689316572443572	0.6254678444330324	0.7677880812812149	10	0.9418942539196131	68182117562375.43
SRP034606	stem_cell	WTO	0.7129078172088171	0.6573878600108891	0.8982856219342147	12	0.9771948763524068	17781016945379.54
SRP034698	skin	WTO	0.6155650771760963	0.6269261587313721	0.9494751989770037	7	0.5279443664570624	3892739663837
SRP034711	blood	WTO	0.15921539719406888	0.5567409925672173	0.16071283212635457	15	0.8877401050474737	8983424785503411
SRP034732	blood	WTO	0.45577924295039174	0.5679918718834216	0.783454607784399	43	0.9611744203911324	8827003143067.469
SRP035312	blood	WTO	0.15720669818305538	0.5524458089611208	0.15732435906121175	15	0.8877666986467144	8976196882972780
SRP035387	liver	WTO	0.7299943804791322	0.6466848662145175	1.0065718531462335	7	0.6363091022948317	6918186956436.238
SRP035417	stem_cell	WTO	0.4250321762581671	0.55522116862873	0.7064037518521666	6	0.9387005968638655	577652397760.6666
SRP035641	skin	WTO	0.4529247073388122	0.5719720790465814	0.5651864884059165	6	0.9162006206148873	1267920719986.3
SRP035862	brain	WTO	0.22440258135455976	0.5298170902351309	0.35182934619749484	5	0.9063394674886787	3029918319025.7
SRP035864	skin	WTO	0.22001097562189378	0.5265221881955284	0.4731076843310853	9	0.8702809511615685	9198923269929.527
SRP035988	skin	WTO	0.13392982002889703	0.4959853042036997	0.2767560824421283	178	0.8778079936566794	58988355444886.4
SRP036848	prostate	WTO	0.49998110171538507	0.6289815734943289	0.7531074223343176	101	0.8035493961640454	6037148905447.408
SRP038863	bone	WTO	1.0809934744410343	0.624662677915353	1.8102858854250743	31	0.9325358274294839	30868350828806.83
SRP039348	stem_cell	WTO	0.8724138358798819	0.6700116112122281	1.2665199581034328	30	0.8576161095955682	274197722414034.1
SRP039359	breast	WTO	0.36669995825107765	0.5969653771470007	0.4221861216301088	16	0.7040217351091869	12697728814234.863
SRP039694	liver	WTO	0.4924616585367169	0.6095556836399467	0.6376867482444981	15	0.8026393001773738	4759368945782.571
SRP040328	blood	WTO	0.28055701496779295	0.5470067682566757	0.45816313862044733	19	0.9684930175820327	4100102712034.8013
SRP040622	brain	WTO	-0.004349762739894831	0.5145556814593704	-0.018145393249906727	13	0.7738508090902539	71050613234876.6
SRP041008	stem_cell	WTO	0.29615578451556274	0.5520612259625111	0.4601191455994629	15	0.8721823647843858	3689276461414.495
SRP041179	stem_cell	WTO	0.891284753123494	0.6670640785800437	1.2962172033257042	43	0.8091357920855867	1128709859943755
SRP041396	kidney	WTO	0.5054687599488129	0.5911807436145118	0.8740906589897705	18	0.9804639668540178	87741805688792.53
SRP041494	stem_cell	WTO	0.4927932904340877	0.5942716240725971	0.6977666429265562	5	0.837412923318538	9355066355986.3
SRP041988	blood	WTO	0.025739042508347142	0.5076704429377017	-0.0714803643505063	11	0.721420581403844	280416319897048.84
SRP042153	blood	WTO	0.029737617252619128	0.5157205159151452	-0.0807916946334522	24	0.8194049131607193	112478789120435.53
SRP042161	intestine	WTO	0.47328443290097216	0.5731890803930177	0.818984995457529	21	0.6748355756047185	11887542720477.148
SRP042620	breast	WTO	1.0218934377269295	0.6940096061606837	1.5857284076282443	167	0.6714053263873965	55196597263758.18
SRP042623	blood	WTO	0.19560165446856867	0.5370279978805144	0.3290012226422135	16	0.957969592875836	3250166072248.5625
SRP043108	muscle	WTO	0.9524719162244752	0.6604745851893377	1.2424628152528274	74	0.9509354961201049	1244372262504.5154
SRP043144	blood	WTO	0.20137665957107995	0.529652170103283	0.26623954931743987	12	0.9170923932632701	10081699585409.06
SRP043221	muscle	WTO	0.22148427862798664	0.5712032477195095	0.20973011592844124	38	0.7179115773334743	958870666403399
SRP043368	muscle	WTO	0.8102005754114937	0.6430357494281616	1.1045304068986346	26	0.9588315303382922	8099434538377.864
SRP044668	brain	WTO	0.7187258915653019	0.6156299927967233	1.1930187434390456	70	0.7212375404821718	37148100926271.24
SRP044668	skin	WTO	0.2845579100232153	0.5779583715713272	0.5556040644507366	23	0.791214767366163	18742361245796.406
SRP000941	colon	counts	0.4574384765086849	0.6184059569673082	0.3475812807213164	24	0.8871250457558746	2982197564764.058
SRP000941	heart	counts	0.3532799137929012	0.5630089800326559	0.4763020308163494	24	0.937793717798281	1147830126460.0417
SRP000941	intestine	counts	0.3089058715131974	0.5299458398123882	0.5366746396495178	32	0.9149503561915839	7667816074280.217
SRP000941	lung	counts	0.1333125207097943	0.5447211978437991	0.034098676044062644	20	0.7571675546745809	4019083406430.0923
SRP000941	muscle	counts	0.723021116607968	0.6173716657792419	1.1235715227976766	30	0.9101233706492706	95428472811461.7
SRP000941	stem_cell	counts	1.1226689547659139	0.7042275471293102	1.493936311218282	99	0.6517449699437442	755711347810385.9
SRP001371	blood	counts	0.3571748266883132	0.5888219905846768	0.5191198490768021	20	0.9971459309901244	490440749620378
SRP001371	brain	counts	0.13850530949109496	0.5349483752254081	0.21187545688266765	12	0.9612230361478138	252330960470104.38
SRP001371	intestine	counts	0.21742863292325063	0.5111707091823554	0.31284848183119873	14	0.9055033664256724	517266378348557
SRP001371	kidney	counts	0.3006851270039773	0.5662049745602609	0.4795674333697721	5	0.9769421783184283	106264162409291.7
SRP001371	muscle	counts	0.735075040641661	0.6361136468817499	1.149584280308165	7	0.8890394365084799	903359994356518.6
SRP001558	liver	counts	0.9516538280401543	0.6296547487184938	1.6411032349370573	11	0.9247578114803341	445272832691.4
SRP002079	brain	counts	0.3166649695182252	0.5681597856326555	0.5032524465410417	34	0.6774551372508555	1651117793959.4553
SRP002079	stem_cell	counts	0.8021283403363809	0.6745946894358426	1.1595307390025338	27	0.8030977340010708	1041024362453.4985
SRP002105	blood	counts	0.6099798855545167	0.6062759667167619	1.0284856561774494	15	0.9425098956485196	154793831752.20953
SRP002272	liver	counts	0.5350638287263283	0.5965443968010362	0.7595334872644947	7	0.7114213078445124	5857451683910.619
