project	tissue	method	recall	precision	dataset	log2_precision_over_prior
SRP040070	epithelium	TMM	5	0.1712638962155403	SRP040070_epithelium	0.6808136695320193
SRP040328	blood	TMM	5	0.1857984783465334	SRP040328_blood	0.798331303964639
SRP040472	epithelium	TMM	5	0.16935508208594882	SRP040472_epithelium	0.6646438981324013
SRP040622	brain	TMM	5	0.19048589874277946	SRP040622_brain	0.8342768196800883
SRP041008	stem_cell	TMM	5	0.16461530403812916	SRP041008_stem_cell	0.6236910847785982
SRP041179	stem_cell	TMM	5	0.2245045500505561	SRP041179_stem_cell	1.0713373020593233
SRP041396	kidney	TMM	5	0.1833326343161515	SRP041396_kidney	0.779056234755707
SRP041494	stem_cell	TMM	5	0.11324294099761394	SRP041494_stem_cell	0.08401374022030318
SRP041988	blood	TMM	5	0.18172123015873015	SRP041988_blood	0.7663195944275104
SRP041988	blood_vessel	TMM	5	0.16839222792711164	SRP041988_blood_vessel	0.6564181705423642
SRP042153	blood	TMM	5	0.22897675946456433	SRP042153_blood	1.09979379361014
SRP042161	intestine	TMM	5	0.19569573283859	SRP042161_intestine	0.8732049158126819
SRP042184	umbilical_cord	TMM	5	0.2380615361692617	SRP042184_umbilical_cord	1.1559271594035778
SRP042620	breast	TMM	5	0.250016700810546	SRP042620_breast	1.226617085962571
SRP042623	blood	TMM	5	0.17961657024618893	SRP042623_blood	0.7495130673846021
SRP043108	muscle	TMM	5	0.22712011645379415	SRP043108_muscle	1.08804811149201
SRP043144	blood	TMM	5	0.20203239289446187	SRP043144_blood	0.9191792438399264
SRP043221	muscle	TMM	5	0.15783731704898057	SRP043221_muscle	0.5630309557449434
SRP043368	muscle	TMM	5	0.22434595562543674	SRP043368_muscle	1.0703177937942747
SRP044668	brain	TMM	5	0.21589435264962129	SRP044668_brain	1.0149181235193006
SRP044668	skin	TMM	5	0.21093705388583284	SRP044668_skin	0.981405163463106
SRP000762	epithelium	UQ_wTO	5	0.10720025638327386	SRP000762_epithelium	0.004900973779527954
SRP000941	colon	UQ_wTO	5	0.17540312001775948	SRP000941_colon	0.7152670278228337
SRP000941	heart	UQ_wTO	5	0.12847782998091323	SRP000941_heart	0.26611204832193575
SRP000941	intestine	UQ_wTO	5	0.16066547831253714	SRP000941_intestine	0.5886525925402246
SRP000941	lung	UQ_wTO	5	0.159784250111145	SRP000941_lung	0.580717826815246
SRP000941	muscle	UQ_wTO	5	0.13729824834768156	SRP000941_muscle	0.3619058372737787
SRP000941	stem_cell	UQ_wTO	5	0.17947104788619514	SRP000941_stem_cell	0.748343746093678
SRP001371	blood	UQ_wTO	5	0.1604213793178813	SRP001371_blood	0.586459039807995
SRP001371	brain	UQ_wTO	5	0.12635216134264157	SRP001371_brain	0.2420429603957377
SRP001371	intestine	UQ_wTO	5	0.1556609853036969	SRP001371_intestine	0.5430000118311568
SRP001371	kidney	UQ_wTO	5	0.15799171703525033	SRP001371_kidney	0.5644415424118483
SRP001371	muscle	UQ_wTO	5	0.10465853947212687	SRP001371_muscle	-0.02971735126306456
SRP001558	liver	UQ_wTO	5	0.1252391961278368	SRP001558_liver	0.22927877098793034
SRP001893	umbilical_cord	UQ_wTO	5	0.14024791092014394	SRP001893_umbilical_cord	0.39257189874223397
SRP002079	brain	UQ_wTO	5	0.1534685726298087	SRP002079_brain	0.5225358676251932
SRP002079	stem_cell	UQ_wTO	5	0.15593389017238315	SRP002079_stem_cell	0.5455271304222958
SRP002105	blood	UQ_wTO	5	0.2663727314890106	SRP002105_blood	1.3180390192196545
SRP002272	liver	UQ_wTO	5	0.1322524657897975	SRP002272_liver	0.3078872386006332
SRP002274	brain	UQ_wTO	5	0.13033169533169534	SRP002274_brain	0.28678059280081697
SRP002605	cervix	UQ_wTO	5	0.16600978553056528	SRP002605_cervix	0.6358609020537327
SRP002628	prostate	UQ_wTO	5	0.14650730536668	SRP002628_prostate	0.4555652218499198
SRP003611	brain	UQ_wTO	5	0.15941770647653	SRP003611_brain	0.5774044955185613
SRP003611	prostate	UQ_wTO	5	0.18362609269338612	SRP003611_prostate	0.781363693358729
SRP003726	breast	UQ_wTO	5	0.14894116384802114	SRP003726_breast	0.47933515372477076
SRP003754	blood	UQ_wTO	5	0.13834934485603614	SRP003754_blood	0.37290842976725835
SRP003754	blood_vessel	UQ_wTO	5	0.18036243822075781	SRP003754_blood_vessel	0.7554915358099014
