project	tissue	method	recall	precision	dataset	positives	negatives	prior	log2_precision_over_prior
SRP007461	stem_cell	wTO	5	0.004846526655896607	SRP007461_stem_cell	638	132555	0.00479004151869843	0.016913025288789185
SRP007483	brain	wTO	5	0.015705201869302077	SRP007483_brain	4089	443669	0.009132165142778018	0.7822136329309846
SRP007584	colon	wTO	5	0.0015957446808510637	SRP007584_colon	59	59499	9.906309815641895e-4	0.6878101923516223
SRP007584	intestine	wTO	5	0.00205761316872428	SRP007584_intestine	218	101876	0.0021352870883695418	-0.0534582715166568
SRP007605	heart	wTO	5	0.0023671185711211535	SRP007605_heart	529	164120	0.0032128953106304926	-0.4407419988367675
SRP007825	skin	wTO	5	0.022087244616234125	SRP007825_skin	711	185757	0.0038129866786794516	2.5342200578281107
SRP008218	breast	wTO	5	0.010393466963622866	SRP008218_breast	741	135945	0.005421184320266889	0.9389970118684324
SRP008225	stem_cell	wTO	5	0.0067193675889328066	SRP008225_stem_cell	638	132555	0.00479004151869843	0.48828729545056454
SRP008331	breast	wTO	5	0.024444444444444446	SRP008331_breast	741	135945	0.005421184320266889	2.172826652693392
SRP008746	breast	wTO	5	0.012547528517110267	SRP008746_breast	741	135945	0.005421184320266889	1.2107232604519202
SRP008775	blood	wTO	5	0.021967526265520534	SRP008775_blood	5692	414703	0.013539647236527551	0.6981822676351472
SRP008976	blood	wTO	5	0.021113081665399883	SRP008976_blood	5692	414703	0.013539647236527551	0.6409470185567706
SRP009123	liver	wTO	5	0.008158508158508158	SRP009123_liver	1061	238312	0.00443241301232804	0.8802130512184388
SRP009251	skin	wTO	5	0.010944700460829493	SRP009251_skin	711	185757	0.0038129866786794516	1.5212390748900224
SRP009266	brain	wTO	5	0.010226989274133201	SRP009266_brain	4089	443669	0.009132165142778018	0.16335263815453716
SRP009266	breast	wTO	5	0.003418803418803419	SRP009266_breast	741	135945	0.005421184320266889	-0.6651165891976355
SRP009266	lung	wTO	5	0.013397129186602871	SRP009266_lung	311	117840	0.0026322248647916648	2.3475692393627288
SRP009276	breast	wTO	5	0.010159253157605712	SRP009276_breast	741	135945	0.005421184320266889	0.906114383925243
SRP009276	skin	wTO	5	0.004779874213836478	SRP009276_skin	711	185757	0.0038129866786794516	0.32605116227542175
SRP009373	blood	wTO	5	0.01619283065512979	SRP009373_blood	5692	414703	0.013539647236527551	0.25816505272905316
SRP009408	lung	wTO	5	0.007296137339055794	SRP009408_lung	311	117840	0.0026322248647916648	1.4708501459820664
SRP009615	blood	wTO	5	0.01502975277590332	SRP009615_blood	5692	414703	0.013539647236527551	0.15063112732238315
SRP009840	bone	wTO	5	0.008403361344537815	SRP009840_bone	142	86085	0.001646815962517541	2.3512871835324773
SRP009862	blood	wTO	5	0.018435475834578975	SRP009862_blood	5692	414703	0.013539647236527551	0.44529450277527566
SRP009862	liver	wTO	5	0.008886946386946386	SRP009862_liver	1061	238312	0.00443241301232804	1.003595466723721
SRP009862	skin	wTO	5	0.011870295309785756	SRP009862_skin	711	185757	0.0038129866786794516	1.6383624309800757
SRP010041	lung	wTO	5	0.004657933042212519	SRP010041_lung	311	117840	0.0026322248647916648	0.8234071605679073
SRP010181	intestine	wTO	5	0.004842615012106538	SRP010181_intestine	218	101876	0.0021352870883695418	1.1813562606696788
SRP010374	cervix	wTO	5	0.013857782754759239	SRP010374_cervix	1847	210257	0.008707992305661374	0.6702844068519429
SRP010483	brain	wTO	5	0.007570436275657536	SRP010483_brain	4089	443669	0.009132165142778018	-0.2705805054889461
SRP010644	blood	wTO	5	0.01746276322547509	SRP010644_blood	5692	414703	0.013539647236527551	0.36709171103898747
SRP010961	blood	wTO	5	0.037831193662933624	SRP010961_blood	5692	414703	0.013539647236527551	1.4823861462535857
SRP011546	stem_cell	wTO	5	0.006756756756756757	SRP011546_stem_cell	638	132555	0.00479004151869843	0.49629275815294804
SRP011903	brain	wTO	5	0.02344843677088194	SRP011903_brain	4089	443669	0.009132165142778018	1.3604628921896051
SRP011924	heart	wTO	5	0.0020859085290482076	SRP011924_heart	529	164120	0.0032128953106304926	-0.6231980782298492
SRP012015	heart	wTO	5	0.004934210526315789	SRP012015_heart	529	164120	0.0032128953106304926	0.6189452993142306
SRP012557	brain	wTO	5	0.01181592039800995	SRP012557_brain	4089	443669	0.009132165142778018	0.371703157951881
SRP012557	breast	wTO	5	0.010125957026426277	SRP012557_breast	741	135945	0.005421184320266889	0.9013783022147573
SRP012585	stem_cell	wTO	5	0.007814605227701428	SRP012585_stem_cell	638	132555	0.00479004151869843	0.7061348332119438
SRP012607	lung	wTO	5	0.0023861967694566812	SRP012607_lung	311	117840	0.0026322248647916648	-0.14156972559760952
SRP012656	lung	wTO	5	0.0014318442153493699	SRP012656_lung	311	117840	0.0026322248647916648	-0.8784082044687084
SRP013021	prostate	wTO	5	0.0013802622498274672	SRP013021_prostate	140	84704	0.0016500872188958558	-0.2575998781192364
SRP013299	stem_cell	wTO	5	0.008628127696289905	SRP013299_stem_cell	638	132555	0.00479004151869843	0.8490093676627882
SRP013402	skin	wTO	5	0.006802721088435374	SRP013402_skin	711	185757	0.0038129866786794516	0.835190449054552
SRP013456	kidney	wTO	5	0.004901960784313725	SRP013456_kidney	767	220365	0.0034685165421558164	0.4990401775465992
SRP013825	brain	wTO	5	0.009891435464414958	SRP013825_brain	4089	443669	0.009132165142778018	0.11522295392219503
SRP014146	skin	wTO	5	0.0063543936092955704	SRP014146_skin	711	185757	0.0038129866786794516	0.7368329667009187
SRP014320	blood	wTO	5	0.013874873864783047	SRP014320_blood	5692	414703	0.013539647236527551	0.03528450484711412
SRP014320	breast	wTO	5	0.0032025620496397116	SRP014320_breast	741	135945	0.005421184320266889	-0.7593815363348261
SRP014320	cervix	wTO	5	0.034009873834339004	SRP014320_cervix	1847	210257	0.008707992305661374	1.965541616241297
SRP014320	colon	wTO	5	7.47011952191235e-4	SRP014320_colon	59	59499	9.906309815641895e-4	-0.4072164150341499
SRP014320	liver	wTO	5	0.005045216563541171	SRP014320_liver	1061	238312	0.00443241301232804	0.18682387966317138
SRP014320	muscle	wTO	5	0.007643312101910828	SRP014320_muscle	1657	264040	0.006236427208436678	0.2934781825258149
SRP014320	skin	wTO	5	0.004526503871351995	SRP014320_skin	711	185757	0.0038129866786794516	0.24747569751010934
SRP014320	stem_cell	wTO	5	0.018444266238973536	SRP014320_stem_cell	638	132555	0.00479004151869843	1.9450623300092404
SRP014428	brain	wTO	5	0.04231830726770929	SRP014428_brain	4089	443669	0.009132165142778018	2.212253066716928
SRP014428	colon	wTO	5	3.6443148688046647e-4	SRP014428_colon	59	59499	9.906309815641895e-4	-1.4427001279773464
SRP014428	stem_cell	wTO	5	0.005487228003784295	SRP014428_stem_cell	638	132555	0.00479004151869843	0.1960393626394245
SRP014620	stem_cell	wTO	5	0.012790697674418604	SRP014620_stem_cell	638	132555	0.00479004151869843	1.4169848928297346
SRP014675	brain	wTO	5	0.014819933962988559	SRP014675_brain	4089	443669	0.009132165142778018	0.6985101649812675
SRP015360	spinal_cord	wTO	5	0.002749770852428964	SRP015360_spinal_cord	316	128837	0.0024467104906583663	0.16846799580388191
SRP015439	blood	wTO	5	0.02731963122726888	SRP015439_blood	5692	414703	0.013539647236527551	1.0127478583438778
SRP015640	kidney	wTO	5	0.002611818478615736	SRP015640_kidney	767	220365	0.0034685165421558164	-0.409264132080863
SRP015640	spinal_cord	wTO	5	0.002564102564102564	SRP015640_spinal_cord	316	128837	0.0024467104906583663	0.06761056765672241
SRP015668	brain	wTO	5	0.01643639828489757	SRP015668_brain	4089	443669	0.009132165142778018	0.8478653411732386
SRP015670	spinal_cord	wTO	5	0.001798358997414859	SRP015670_spinal_cord	316	128837	0.0024467104906583663	-0.44416235565623
SRP016059	heart	wTO	5	0.0038910505836575876	SRP016059_heart	529	164120	0.0032128953106304926	0.2762857628427819
SRP016140	stem_cell	wTO	5	0.011538461538461539	SRP016140_stem_cell	638	132555	0.00479004151869843	1.2683408114745993
SRP016583	skin	wTO	5	0.008757062146892656	SRP016583_skin	711	185757	0.0038129866786794516	1.1995254593074318
SRP017138	blood	wTO	5	0.020567907402781246	SRP017138_blood	5692	414703	0.013539647236527551	0.6032048689849259
SRP017411	cervix	wTO	5	0.012972292191435768	SRP017411_cervix	1847	210257	0.008707992305661374	0.5750213870464544
SRP017575	breast	wTO	5	0.009135802469135803	SRP017575_breast	741	135945	0.005421184320266889	0.7529233982427319
SRP017631	lung	wTO	5	0.00389948006932409	SRP017631_lung	311	117840	0.0026322248647916648	0.5669990370701996
SRP017933	brain	wTO	5	0.017589320769532783	SRP017933_brain	4089	443669	0.009132165142778018	0.945670918583271
SRP017959	brain	wTO	5	0.012082652346486108	SRP017959_brain	4089	443669	0.009132165142778018	0.4039083312955071
SRP018254	blood	wTO	5	0.037978069002407064	SRP018254_blood	5692	414703	0.013539647236527551	1.4879764021554562
SRP018861	bone	wTO	5	0.0024390243902439024	SRP018861_bone	142	86085	0.001646815962517541	0.5666248473349752
SRP019241	stem_cell	wTO	5	0.013489991296779809	SRP019241_stem_cell	638	132555	0.00479004151869843	1.4937793515226596
SRP019762	brain	wTO	5	0.038999770589584766	SRP019762_brain	4089	443669	0.009132165142778018	2.0944367834709285
SRP019936	breast	wTO	5	0.014168530947054437	SRP019936_breast	741	135945	0.005421184320266889	1.3860102168122428
SRP020492	blood	wTO	5	0.022110972048393827	SRP020492_blood	5692	414703	0.013539647236527551	0.7075722994230093
SRP021085	blood	wTO	5	0.031981491562329885	SRP021085_blood	5692	414703	0.013539647236527551	1.240047073962593
SRP021134	stem_cell	wTO	5	0.008082497212931996	SRP021134_stem_cell	638	132555	0.00479004151869843	0.7547629439902087
SRP021193	heart	wTO	5	0.0013806706114398422	SRP021193_heart	529	164120	0.0032128953106304926	-1.2185047977964387
SRP021917	colon	wTO	5	8.928571428571428e-4	SRP021917_colon	59	59499	9.906309815641895e-4	-0.14991837874950056
SRP021924	brain	wTO	5	0.012761224609260668	SRP021924_brain	4089	443669	0.009132165142778018	0.48273792743955196
SRP022028	brain	wTO	5	0.011670185315505512	SRP022028_brain	4089	443669	0.009132165142778018	0.35379861626693626
SRP022054	colon	wTO	5	0.0017094017094017094	SRP022054_colon	59	59499	9.906309815641895e-4	0.787071823724699
SRP022054	liver	wTO	5	0.00717154331612163	SRP022054_liver	1061	238312	0.00443241301232804	0.69419130230942
SRP022133	blood	wTO	5	0.018933112216694307	SRP022133_blood	5692	414703	0.013539647236527551	0.48372142884822866
SRP023262	breast	wTO	5	0.0057692307692307696	SRP023262_breast	741	135945	0.005421184320266889	0.08977091296583317
SRP023550	stem_cell	wTO	5	0.011056511056511056	SRP023550_stem_cell	638	132555	0.00479004151869843	1.206786140957963
SRP024674	prostate	wTO	5	0.0026041666666666665	SRP024674_prostate	140	84704	0.0016500872188958558	0.6582795007165366
SRP026013	breast	wTO	5	0.026148969889064975	SRP026013_breast	741	135945	0.005421184320266889	2.270074149649036
SRP026042	skin	wTO	5	0.0068328716528162515	SRP026042_skin	711	185757	0.0038129866786794516	0.8415705370241766
SRP026048	brain	wTO	5	0.016239707227813358	SRP026048_brain	4089	443669	0.009132165142778018	0.8304967695200014
SRP026126	brain	wTO	5	0.010518535365021606	SRP026126_brain	4089	443669	0.009132165142778018	0.2039049789908889
SRP026126	intestine	wTO	5	0.0015574118646467508	SRP026126_intestine	218	101876	0.0021352870883695418	-0.45527953043754
SRP026208	heart	wTO	5	0.0024441340782122905	SRP026208_heart	529	164120	0.0032128953106304926	-0.3945505431699923
SRP026387	prostate	wTO	5	0.002131546894031669	SRP026387_prostate	140	84704	0.0016500872188958558	0.3693585117174921
SRP027258	prostate	wTO	5	0.004232164449818622	SRP027258_prostate	140	84704	0.0016500872188958558	1.3588534043240224
SRP027358	blood	wTO	5	0.012633891787970338	SRP027358_blood	5692	414703	0.013539647236527551	-0.09989103087855912
SRP028180	lung	wTO	5	0.003654342218400688	SRP028180_lung	311	117840	0.0026322248647916648	0.47332900405049055
SRP028282	prostate	wTO	5	0.002574002574002574	SRP028282_prostate	140	84704	0.0016500872188958558	0.6414712130299826
SRP028336	brain	wTO	5	0.015054256457282592	SRP028336_brain	4089	443669	0.009132165142778018	0.7211425997816936
SRP028336	kidney	wTO	5	0.00826641473783656	SRP028336_kidney	767	220365	0.0034685165421558164	1.2529429824554716
SRP028336	muscle	wTO	5	0.0052	SRP028336_muscle	1657	264040	0.006236427208436678	-0.2622081358247092
SRP028554	blood	wTO	5	0.022859092459911294	SRP028554_blood	5692	414703	0.013539647236527551	0.7555779762771739
SRP028554	bone	wTO	5	0.0033085194375516956	SRP028554_bone	142	86085	0.001646815962517541	1.0065064175912977
SRP028594	blood	wTO	5	0.012855007473841554	SRP028594_blood	5692	414703	0.013539647236527551	-0.07485970231778244
SRP028594	bone	wTO	5	0.0012121212121212121	SRP028594_bone	142	86085	0.001646815962517541	-0.44214536229275686
SRP028705	brain	wTO	5	0.042983852626791	SRP028705_brain	4089	443669	0.009132165142778018	2.2347659426956494
SRP028738	brain	wTO	5	0.03161709572606848	SRP028738_brain	4089	443669	0.009132165142778018	1.7916759970359322
SRP028912	cervix	wTO	5	0.01701014066077854	SRP028912_cervix	1847	210257	0.008707992305661374	0.9659830331476783
SRP029262	blood	wTO	5	0.018349784864591243	SRP029262_blood	5692	414703	0.013539647236527551	0.4385729975462069
SRP029281	blood	wTO	5	0.021285140562248995	SRP029281_blood	5692	414703	0.013539647236527551	0.6526564661166986
SRP029592	heart	wTO	5	0.010452961672473868	SRP029592_heart	529	164120	0.0032128953106304926	1.7019658860821285
SRP029888	stem_cell	wTO	5	0.011608623548922056	SRP029888_stem_cell	638	132555	0.00479004151869843	1.277086853939417
SRP029889	blood	wTO	5	0.012976480129764802	SRP029889_blood	5692	414703	0.013539647236527551	-0.06129104589389608
SRP029889	brain	wTO	5	0.011005917159763314	SRP029889_brain	4089	443669	0.009132165142778018	0.2692505207383466
SRP029899	blood	wTO	5	0.04127682993946065	SRP029899_blood	5692	414703	0.013539647236527551	1.608142024770708
SRP029990	blood	wTO	5	0.019672968829841594	SRP029990_blood	5692	414703	0.013539647236527551	0.5390245385770404
SRP030401	breast	wTO	5	0.007100149476831091	SRP030401_breast	741	135945	0.005421184320266889	0.389241338075256
SRP030628	brain	wTO	5	0.012380736029077691	SRP030628_brain	4089	443669	0.009132165142778018	0.43906823057259303
SRP031476	breast	wTO	5	0.005092592592592593	SRP031476_breast	741	135945	0.005421184320266889	-0.09020775314040208
SRP032165	brain	wTO	5	0.01297557538750587	SRP032165_brain	4089	443669	0.009132165142778018	0.5067696606263615
SRP032363	muscle	wTO	5	0.012418027068508442	SRP032363_muscle	1657	264040	0.006236427208436678	0.9936443173725575
SRP032539	brain	wTO	5	0.01524787997390737	SRP032539_brain	4089	443669	0.009132165142778018	0.7395798139160832
SRP032743	stem_cell	wTO	5	0.006378600823045267	SRP032743_stem_cell	638	132555	0.00479004151869843	0.41320183567562957
SRP032775	blood	wTO	5	0.019068307989379675	SRP032775_blood	5692	414703	0.013539647236527551	0.49398668170683857
SRP032789	breast	wTO	5	0.014803849000740192	SRP032789_breast	741	135945	0.005421184320266889	1.4492923608348092
SRP032798	brain	wTO	5	0.012073368934293012	SRP032798_brain	4089	443669	0.009132165142778018	0.40279944558645786
SRP032928	stem_cell	wTO	5	0.02279874213836478	SRP032928_stem_cell	638	132555	0.00479004151869843	2.250844163625114
SRP033078	breast	wTO	5	0.006903353057199211	SRP033078_breast	741	135945	0.005421184320266889	0.348689210327395
SRP033095	lung	wTO	5	0.007271171941830625	SRP033095_lung	311	117840	0.0026322248647916648	1.4659051709920528
SRP033135	muscle	wTO	5	0.0075134168157423974	SRP033135_muscle	1657	264040	0.006236427208436678	0.26874938063185594
SRP033266	blood	wTO	5	0.01641509433962264	SRP033266_blood	5692	414703	0.013539647236527551	0.27783289001974737
SRP033266	bone	wTO	5	0.0032725572697522207	SRP033266_bone	142	86085	0.001646815962517541	0.9907391017329811
SRP033267	stem_cell	wTO	5	0.007464607464607464	SRP033267_stem_cell	638	132555	0.00479004151869843	0.6400282356143973
SRP033725	brain	wTO	5	0.008118109046971756	SRP033725_brain	4089	443669	0.009132165142778018	-0.1698132297240858
SRP034009	cervix	wTO	5	0.022281639928698752	SRP034009_cervix	1847	210257	0.008707992305661374	1.355443381059488
SRP034592	prostate	wTO	5	0.003778337531486146	SRP034592_prostate	140	84704	0.0016500872188958558	1.1952093050158912
SRP034606	stem_cell	wTO	5	0.0067096081588835215	SRP034606_stem_cell	638	132555	0.00479004151869843	0.48619035461498467
SRP034698	skin	wTO	5	0.0060901339829476245	SRP034698_skin	711	185757	0.0038129866786794516	0.6755524770004738
SRP034711	blood	wTO	5	0.017136091724825525	SRP034711_blood	5692	414703	0.013539647236527551	0.3398479563087843
SRP034732	blood	wTO	5	0.03045550847457627	SRP034732_blood	5692	414703	0.013539647236527551	1.1695130400914768
SRP035312	blood	wTO	5	0.017034068136272545	SRP035312_blood	5692	414703	0.013539647236527551	0.33123287442202165
SRP035387	liver	wTO	5	0.009339704604691572	SRP035387_liver	1061	238312	0.00443241301232804	1.0752846032302477
SRP035417	stem_cell	wTO	5	0.009031893875246966	SRP035417_stem_cell	638	132555	0.00479004151869843	0.9149903736635843
SRP035641	skin	wTO	5	0.008701472556894244	SRP035641_skin	711	185757	0.0038129866786794516	1.1903380792427716
SRP035862	brain	wTO	5	0.012228260869565218	SRP035862_brain	4089	443669	0.009132165142778018	0.4211903810725236
SRP035864	skin	wTO	5	0.006193693693693694	SRP035864_skin	711	185757	0.0038129866786794516	0.6998785461781076
SRP035988	skin	wTO	5	0.008237232289950576	SRP035988_skin	711	185757	0.0038129866786794516	1.1112381825225965
SRP036848	prostate	wTO	5	0.0031783869686134287	SRP036848_prostate	140	84704	0.0016500872188958558	0.9457525002767133
SRP038863	bone	wTO	5	0.012376237623762377	SRP038863_bone	142	86085	0.001646815962517541	2.909821558975989
SRP039348	stem_cell	wTO	5	0.009674922600619196	SRP039348_stem_cell	638	132555	0.00479004151869843	1.0142119588626974
SRP039359	breast	wTO	5	0.006415094339622641	SRP039359_breast	741	135945	0.005421184320266889	0.24286242218554702
SRP039694	liver	wTO	5	0.008084307781146239	SRP039694_liver	1061	238312	0.00443241301232804	0.867031930222713
SRP040328	blood	wTO	5	0.01895306859205776	SRP040328_blood	5692	414703	0.013539647236527551	0.4852412952385147
SRP040622	brain	wTO	5	0.007796610169491526	SRP040622_brain	4089	443669	0.009132165142778018	-0.22810994739232904
SRP041008	stem_cell	wTO	5	0.0069498069498069494	SRP041008_stem_cell	638	132555	0.00479004151869843	0.5369347426502936
SRP041179	stem_cell	wTO	5	0.010711553175210406	SRP041179_stem_cell	638	132555	0.00479004151869843	1.1610576200440683
SRP041396	kidney	wTO	5	0.006526806526806527	SRP041396_kidney	767	220365	0.0034685165421558164	0.9120585091887908
SRP041494	stem_cell	wTO	5	0.013878180416345412	SRP041494_stem_cell	638	132555	0.00479004151869843	1.5347083609725105
SRP041988	blood	wTO	5	0.015269086357947435	SRP041988_blood	5692	414703	0.013539647236527551	0.17342358825649004
SRP042153	blood	wTO	5	0.017261289734394943	SRP042153_blood	5692	414703	0.013539647236527551	0.3503501130135418
SRP042161	intestine	wTO	5	0.006063947078280044	SRP042161_intestine	218	101876	0.0021352870883695418	1.5058271101978988
SRP042620	breast	wTO	5	0.028106508875739646	SRP042620_breast	741	135945	0.005421184320266889	2.3742243024345324
SRP042623	blood	wTO	5	0.015444617784711389	SRP042623_blood	5692	414703	0.013539647236527551	0.18991401708244915
SRP043108	muscle	wTO	5	0.015577672003461706	SRP043108_muscle	1657	264040	0.006236427208436678	1.3206879825583295
SRP043144	blood	wTO	5	0.019667059516794344	SRP043144_blood	5692	414703	0.013539647236527551	0.5385911206538335
SRP043221	muscle	wTO	5	0.006338297059946545	SRP043221_muscle	1657	264040	0.006236427208436678	0.02337551769261446
SRP043368	muscle	wTO	5	0.01583710407239819	SRP043368_muscle	1657	264040	0.006236427208436678	1.3445168882498206
SRP044668	brain	wTO	5	0.02490378084672855	SRP044668_brain	4089	443669	0.009132165142778018	1.4473359321717305
SRP044668	skin	wTO	5	0.007931844888366627	SRP044668_skin	711	185757	0.0038129866786794516	1.0567349743684222
SRP000941	colon	counts	5	0.0017857142857142857	SRP000941_colon	59	59499	9.906309815641895e-4	0.8500816212504995
SRP000941	heart	counts	5	0.004512032085561497	SRP000941_heart	529	164120	0.0032128953106304926	0.4899033543124919
SRP000941	intestine	counts	5	0.005279831045406547	SRP000941_intestine	218	101876	0.0021352870883695418	1.3060617115081012
SRP000941	lung	counts	5	0.0035366931918656055	SRP000941_lung	311	117840	0.0026322248647916648	0.4261183302835489
SRP000941	muscle	counts	5	0.017290480065093573	SRP000941_muscle	1657	264040	0.006236427208436678	1.4711862613486884
SRP000941	stem_cell	counts	5	0.02361005331302361	SRP000941_stem_cell	638	132555	0.00479004151869843	2.301291233275886
SRP001371	blood	counts	5	0.022843476826653473	SRP001371_blood	5692	414703	0.013539647236527551	0.7545920974572398
SRP001371	brain	counts	5	0.01214140501468263	SRP001371_brain	4089	443669	0.009132165142778018	0.4109065271788187
SRP001371	intestine	counts	5	0.00501002004008016	SRP001371_intestine	218	101876	0.0021352870883695418	1.2303863216392257
SRP001371	kidney	counts	5	0.005662687480869299	SRP001371_kidney	767	220365	0.0034685165421558164	0.7071681457089813
SRP001371	muscle	counts	5	0.017294388931591083	SRP001371_muscle	1657	264040	0.006236427208436678	1.4715123751955275
SRP001558	liver	counts	5	0.02789886660854403	SRP001558_liver	1061	238312	0.00443241301232804	2.6540422906445555
SRP002079	brain	counts	5	0.015691651432053626	SRP002079_brain	4089	443669	0.009132165142778018	0.7809683393567297
SRP002079	stem_cell	counts	5	0.012711864406779662	SRP002079_stem_cell	638	132555	0.00479004151869843	1.4080655751412126
SRP002105	blood	counts	5	0.0514018691588785	SRP002105_blood	5692	414703	0.013539647236527551	1.924630670745093
SRP002272	liver	counts	5	0.0072430266605023885	SRP002272_liver	1061	238312	0.00443241301232804	0.7085003676548829
SRP002274	brain	counts	5	0.01565942713251495	SRP002274_brain	4089	443669	0.009132165142778018	0.7780025815173801
SRP002605	cervix	counts	5	0.06042595344229817	SRP002605_cervix	1847	210257	0.008707992305661374	2.7947562941249693
